Id_Provincia,Provincia,Id_Localidad,Localidad,Velocidad (Mbps),Accesos
1,BUENOS AIRES,1,25 de Mayo,6854100.0,1.0
1,BUENOS AIRES,1,25 de Mayo,6854100.0,2.0
1,BUENOS AIRES,1,25 de Mayo,6854100.0,19.0
1,BUENOS AIRES,1,25 de Mayo,6854100.0,85.0
1,BUENOS AIRES,1,25 de Mayo,6854100.0,145.0
1,BUENOS AIRES,1,25 de Mayo,6854100.0,76.0
1,BUENOS AIRES,1,25 de Mayo,6854100.0,299.0
1,BUENOS AIRES,1,25 de Mayo,6854100.0,288.0
1,BUENOS AIRES,1,25 de Mayo,6854100.0,415.0
1,BUENOS AIRES,1,25 de Mayo,6854100.0,1796.0
1,BUENOS AIRES,1,25 de Mayo,6854100.0,144.0
1,BUENOS AIRES,1,25 de Mayo,6854100.0,1501.0
1,BUENOS AIRES,1,25 de Mayo,6854100.0,27.0
1,BUENOS AIRES,1,25 de Mayo,6854100.0,647.0
1,BUENOS AIRES,1,25 de Mayo,6854100.0,9.0
1,BUENOS AIRES,1,25 de Mayo,6854100.0,693.0
1,BUENOS AIRES,1,25 de Mayo,6854100.0,95.0
1,BUENOS AIRES,1,25 de Mayo,6854100.0,3.0
1,BUENOS AIRES,1,25 de Mayo,6854010.0,59.0
1,BUENOS AIRES,1,25 de Mayo,6854010.0,5.0
1,BUENOS AIRES,1,25 de Mayo,6854020.0,1.0
1,BUENOS AIRES,1,25 de Mayo,6854020.0,181.0
1,BUENOS AIRES,1,25 de Mayo,6854020.0,10.0
1,BUENOS AIRES,1,25 de Mayo,6854030.0,75.0
1,BUENOS AIRES,1,25 de Mayo,6854040.0,106.0
1,BUENOS AIRES,1,25 de Mayo,6854040.0,3.0
1,BUENOS AIRES,1,25 de Mayo,6854040.0,56.0
1,BUENOS AIRES,1,25 de Mayo,6854040.0,7.0
1,BUENOS AIRES,1,25 de Mayo,6854040.0,3.0
1,BUENOS AIRES,1,25 de Mayo,6854040.0,4.0
1,BUENOS AIRES,1,25 de Mayo,6854040.0,1.0
1,BUENOS AIRES,1,25 de Mayo,6854040.0,1.0
1,BUENOS AIRES,1,25 de Mayo,6854050.0,5.0
1,BUENOS AIRES,1,25 de Mayo,6854060.0,174.0
1,BUENOS AIRES,1,25 de Mayo,6854060.0,32.0
1,BUENOS AIRES,1,25 de Mayo,6854060.0,9.0
1,BUENOS AIRES,1,25 de Mayo,6854060.0,8.0
1,BUENOS AIRES,1,25 de Mayo,6854060.0,914.0
1,BUENOS AIRES,1,25 de Mayo,6854060.0,2.0
1,BUENOS AIRES,1,25 de Mayo,6854060.0,322.0
1,BUENOS AIRES,1,25 de Mayo,6854060.0,29.0
1,BUENOS AIRES,1,25 de Mayo,6854060.0,20.0
1,BUENOS AIRES,1,25 de Mayo,6854070.0,2.0
1,BUENOS AIRES,1,25 de Mayo,6854070.0,177.0
1,BUENOS AIRES,1,25 de Mayo,6854070.0,3.0
1,BUENOS AIRES,1,25 de Mayo,6854070.0,25.0
1,BUENOS AIRES,1,25 de Mayo,6854080.0,11.0
1,BUENOS AIRES,1,25 de Mayo,6854090.0,245.0
1,BUENOS AIRES,1,25 de Mayo,6854090.0,18.0
1,BUENOS AIRES,2,9 de Julio,6588030.0,11.0
1,BUENOS AIRES,2,9 de Julio,6588100.0,9.0
1,BUENOS AIRES,2,9 de Julio,6588100.0,198.0
1,BUENOS AIRES,2,9 de Julio,6588100.0,114.0
1,BUENOS AIRES,2,9 de Julio,6588100.0,154.0
1,BUENOS AIRES,2,9 de Julio,6588100.0,4824.0
1,BUENOS AIRES,2,9 de Julio,6588100.0,235.0
1,BUENOS AIRES,2,9 de Julio,6588100.0,98.0
1,BUENOS AIRES,2,9 de Julio,6588100.0,2669.0
1,BUENOS AIRES,2,9 de Julio,6588100.0,1239.0
1,BUENOS AIRES,2,9 de Julio,6588100.0,1144.0
1,BUENOS AIRES,2,9 de Julio,6588100.0,362.0
1,BUENOS AIRES,2,9 de Julio,6588100.0,631.0
1,BUENOS AIRES,2,9 de Julio,6588100.0,1843.0
1,BUENOS AIRES,2,9 de Julio,6588100.0,1068.0
1,BUENOS AIRES,2,9 de Julio,6588100.0,33.0
1,BUENOS AIRES,2,9 de Julio,6588100.0,14.0
1,BUENOS AIRES,2,9 de Julio,6588010.0,510.0
1,BUENOS AIRES,2,9 de Julio,6588040.0,8.0
1,BUENOS AIRES,2,9 de Julio,6588040.0,36.0
1,BUENOS AIRES,2,9 de Julio,6588040.0,247.0
1,BUENOS AIRES,2,9 de Julio,6588040.0,46.0
1,BUENOS AIRES,2,9 de Julio,6588040.0,52.0
1,BUENOS AIRES,2,9 de Julio,6588060.0,1.0
1,BUENOS AIRES,2,9 de Julio,6588060.0,193.0
1,BUENOS AIRES,2,9 de Julio,6588060.0,1.0
1,BUENOS AIRES,2,9 de Julio,6588060.0,2.0
1,BUENOS AIRES,2,9 de Julio,6588080.0,130.0
1,BUENOS AIRES,2,9 de Julio,6588110.0,50.0
1,BUENOS AIRES,2,9 de Julio,6588110.0,16.0
1,BUENOS AIRES,2,9 de Julio,6588110.0,44.0
1,BUENOS AIRES,2,9 de Julio,6588110.0,21.0
1,BUENOS AIRES,2,9 de Julio,6588120.0,42.0
1,BUENOS AIRES,2,9 de Julio,6588120.0,6.0
1,BUENOS AIRES,2,9 de Julio,6588120.0,37.0
1,BUENOS AIRES,2,9 de Julio,6588120.0,29.0
1,BUENOS AIRES,2,9 de Julio,6588120.0,32.0
1,BUENOS AIRES,2,9 de Julio,6588120.0,11.0
1,BUENOS AIRES,2,9 de Julio,6588120.0,3.0
1,BUENOS AIRES,3,Adolfo Alsina,6007010.0,763.0
1,BUENOS AIRES,3,Adolfo Alsina,6007010.0,20.0
1,BUENOS AIRES,3,Adolfo Alsina,6007010.0,103.0
1,BUENOS AIRES,3,Adolfo Alsina,6007010.0,36.0
1,BUENOS AIRES,3,Adolfo Alsina,6007010.0,1231.0
1,BUENOS AIRES,3,Adolfo Alsina,6007010.0,1.0
1,BUENOS AIRES,3,Adolfo Alsina,6007010.0,266.0
1,BUENOS AIRES,3,Adolfo Alsina,6007010.0,820.0
1,BUENOS AIRES,3,Adolfo Alsina,6007010.0,31.0
1,BUENOS AIRES,3,Adolfo Alsina,6007010.0,2.0
1,BUENOS AIRES,3,Adolfo Alsina,6007020.0,208.0
1,BUENOS AIRES,3,Adolfo Alsina,6007050.0,60.0
1,BUENOS AIRES,3,Adolfo Alsina,6007070.0,10.0
1,BUENOS AIRES,3,Adolfo Alsina,6007070.0,2.0
1,BUENOS AIRES,3,Adolfo Alsina,6007070.0,386.0
1,BUENOS AIRES,3,Adolfo Alsina,6007070.0,6.0
1,BUENOS AIRES,3,Adolfo Alsina,6007070.0,2.0
1,BUENOS AIRES,3,Adolfo Alsina,6007080.0,1252.0
1,BUENOS AIRES,3,Adolfo Alsina,6007080.0,26.0
1,BUENOS AIRES,3,Adolfo Alsina,6007080.0,31.0
1,BUENOS AIRES,4,Adolfo Gonzales Chaves,6014010.0,3.0
1,BUENOS AIRES,4,Adolfo Gonzales Chaves,6014010.0,147.0
1,BUENOS AIRES,4,Adolfo Gonzales Chaves,6014010.0,447.0
1,BUENOS AIRES,4,Adolfo Gonzales Chaves,6014010.0,122.0
1,BUENOS AIRES,4,Adolfo Gonzales Chaves,6014010.0,1.0
1,BUENOS AIRES,4,Adolfo Gonzales Chaves,6014010.0,1422.0
1,BUENOS AIRES,4,Adolfo Gonzales Chaves,6014010.0,44.0
1,BUENOS AIRES,4,Adolfo Gonzales Chaves,6014010.0,1.0
1,BUENOS AIRES,4,Adolfo Gonzales Chaves,6014020.0,632.0
1,BUENOS AIRES,4,Adolfo Gonzales Chaves,6014020.0,7.0
1,BUENOS AIRES,4,Adolfo Gonzales Chaves,6014020.0,28.0
1,BUENOS AIRES,4,Adolfo Gonzales Chaves,6014020.0,45.0
1,BUENOS AIRES,4,Adolfo Gonzales Chaves,6014020.0,5.0
1,BUENOS AIRES,4,Adolfo Gonzales Chaves,6014030.0,46.0
1,BUENOS AIRES,4,Adolfo Gonzales Chaves,6014040.0,12.0
1,BUENOS AIRES,4,Adolfo Gonzales Chaves,6014040.0,2.0
1,BUENOS AIRES,5,Alberti,6021010.0,2.0
1,BUENOS AIRES,5,Alberti,6021010.0,1.0
1,BUENOS AIRES,5,Alberti,6021010.0,40.0
1,BUENOS AIRES,5,Alberti,6021010.0,1.0
1,BUENOS AIRES,5,Alberti,6021010.0,116.0
1,BUENOS AIRES,5,Alberti,6021010.0,302.0
1,BUENOS AIRES,5,Alberti,6021010.0,1.0
1,BUENOS AIRES,5,Alberti,6021020.0,5.0
1,BUENOS AIRES,5,Alberti,6021030.0,275.0
1,BUENOS AIRES,5,Alberti,6021030.0,10.0
1,BUENOS AIRES,5,Alberti,6021070.0,24.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,1.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,1.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,10.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,1.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,34.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,21.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,8.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,63.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,7.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,5.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,12.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,37.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,170.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,112.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,1.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,3.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,11550.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,509.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,37.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,9.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,2727.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,944.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,1.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,3966.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,504.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,365.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,52.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,1.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,9.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,1.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,23.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,15.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,78.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,14.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,34.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,115.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,14.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,82.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,30.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,393.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,60.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,2.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,2.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,11384.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,382.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,186.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,15.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,2084.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,3756.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,5.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,7154.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,959.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,1017.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,1.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,2.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,6.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,2.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,3.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,3.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,5.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,149.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,4108.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,117.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,64.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,5.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,696.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,1809.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,3538.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,497.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,503.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,2.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,128.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,42.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,1.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,12.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,91.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,2.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,36.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,1776.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,2535.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,370.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,439.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,1.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,5.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,7.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,4.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,15.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,5.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,27.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,29.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,8.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,12.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,16.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,138.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,8.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,27.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,11735.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,134.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,81.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,2.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,676.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,2725.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,3834.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,499.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,699.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,1.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,2.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,2.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,1.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,3.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,156.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,2.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,1381.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,166.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,58.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,6.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,1250.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,1310.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,3416.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,429.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,447.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,1.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,1.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,3.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,3.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,21.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,8.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,1.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,4.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,231.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,5.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,7428.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,198.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,88.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,7.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,1226.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,2212.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,3887.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,569.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,512.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,1.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,3.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,3.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,1.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,47.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,2.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,4.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,69.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,37.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,3.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,424.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,1066.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,2191.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,331.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,331.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,2.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,1.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,96.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,4093.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,18.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,47.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,4.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,124.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,1024.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,1716.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,282.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,234.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,1.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,3.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,10.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,28.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,97.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,18.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,339.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,10.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,52.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,3.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,240.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,9.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,9967.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,189.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,102.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,10.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,1110.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,2420.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,5185.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,695.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,675.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,1.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,1.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,4.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,9.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,40.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,21.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,2.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,88.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,39.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,3236.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,34.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,46.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,148.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,1141.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,2174.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,310.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,336.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,3.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,1.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,2.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,5.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,165.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,4.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,61.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,131.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,7.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,391.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,2702.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,3942.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,615.0
1,BUENOS AIRES,6,Almirante Brown,6028010.0,582.0
1,BUENOS AIRES,7,AMBA,,13.0
1,BUENOS AIRES,7,AMBA,,0.0
1,BUENOS AIRES,7,AMBA,,0.0
1,BUENOS AIRES,8,Arrecifes,6077010.0,159.0
1,BUENOS AIRES,8,Arrecifes,6077010.0,1.0
1,BUENOS AIRES,8,Arrecifes,6077010.0,6.0
1,BUENOS AIRES,8,Arrecifes,6077010.0,137.0
1,BUENOS AIRES,8,Arrecifes,6077010.0,275.0
1,BUENOS AIRES,8,Arrecifes,6077010.0,546.0
1,BUENOS AIRES,8,Arrecifes,6077010.0,165.0
1,BUENOS AIRES,8,Arrecifes,6077010.0,292.0
1,BUENOS AIRES,8,Arrecifes,6077010.0,95.0
1,BUENOS AIRES,8,Arrecifes,6077010.0,285.0
1,BUENOS AIRES,8,Arrecifes,6077010.0,10.0
1,BUENOS AIRES,8,Arrecifes,6077010.0,451.0
1,BUENOS AIRES,8,Arrecifes,6077010.0,4483.0
1,BUENOS AIRES,8,Arrecifes,6077010.0,3.0
1,BUENOS AIRES,8,Arrecifes,6077010.0,1822.0
1,BUENOS AIRES,8,Arrecifes,6077010.0,1322.0
1,BUENOS AIRES,8,Arrecifes,6077010.0,351.0
1,BUENOS AIRES,8,Arrecifes,6077010.0,22.0
1,BUENOS AIRES,8,Arrecifes,6077010.0,6.0
1,BUENOS AIRES,8,Arrecifes,6077020.0,185.0
1,BUENOS AIRES,8,Arrecifes,6077020.0,125.0
1,BUENOS AIRES,8,Arrecifes,6077020.0,31.0
1,BUENOS AIRES,8,Arrecifes,6077030.0,80.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,31.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,1.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,8.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,7.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,43.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,40.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,1.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,27.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,288.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,9.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,24.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,397.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,161.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,816.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,20.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,2947.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,2488.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,18.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,2.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,3744.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,654.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,1.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,3993.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,502.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,101.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,334.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,1.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,1.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,1.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,6.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,6.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,1.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,3.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,59.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,2.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,18.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,1.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,15.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,2100.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,24.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,3.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,2254.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,514.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,2318.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,272.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,89.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,240.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,3.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,1.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,5.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,5.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,5.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,5.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,1.0
1,BUENOS AIRES,9,Avellaneda,6035010.0,22.0
